511	198	0	0	0	0	0.0	0.0	0.0	0.0	0	Non-breed
525	70	124	2	2	0	33	0.0	0.0	0.0	66	Non-breed
Affenpinscher01_33500	10	178	10	0	0	0.0	0.0	0.0	0.0	0	Terrier
Affenpinscher02_34310	22	170	6	0	0	0.0	0.0	0.0	0.0	0	Terrier
Affenpinscher03_34314	26	164	8	0	0	0.0	0.0	0.0	0.0	0	Terrier
AfghanHound01	26	167	5	0	0	0.0	0.0	0.0	0.0	0	Herding
AfghanHound03	60	138	0	0	0	0.0	0.0	0.0	0.0	0	Herding
AfghanHound04	60	130	5	3	0	26.33	4.04	0.0	0.0	79	Herding
AfricanGoldenWolf01	78	112	7	0	1	0.0	0.0	-22	0.0	-22	Wild
AfricanGoldenWolf02	92	101	5	0	0	0.0	0.0	0.0	0.0	0	Wild
AfricanGoldenWolf03	84	109	5	0	0	0.0	0.0	0.0	0.0	0	Wild
AfricanGoldenWolf04	92	99	7	0	0	0.0	0.0	0.0	0.0	0	Wild
AfricanGoldenWolf05	94	99	5	0	0	0.0	0.0	0.0	0.0	0	Wild
AfricanGoldenWolf06	80	112	6	0	0	0.0	0.0	0.0	0.0	0	Wild
AfricanWildDog01	92	93	13	0	0	0.0	0.0	0.0	0.0	0	Wild
AfricanWildDog02	72	106	16	4	0	46.5	30.6	0.0	0.0	186	Wild
AfricanWildDog03	198	0	0	0	0	0.0	0.0	0.0	0.0	0	Wild
AiredaleTerrier01	46	147	3	2	0	54	0.0	0.0	0.0	108	Terrier
AiredaleTerrier02	48	148	2	0	0	0.0	0.0	0.0	0.0	0	Terrier
AiredaleTerrier05	28	168	2	0	0	0.0	0.0	0.0	0.0	0	Terrier
AiredaleTerrier06	58	136	3	1	0	45	0.0	0.0	0.0	45	Terrier
Akbash01_15287	24	164	8	2	0	55	0.0	0.0	0.0	110	Herding
Akita01_12758	32	159	7	0	0	0.0	0.0	0.0	0.0	0	Spitz
AlapahaBlueBloodBulldog01	6	185	5	2	0	107	0.0	0.0	0.0	214	Mastiff
AlapahaBlueBloodBulldog02	24	164	6	4	0	42	19.9	0.0	0.0	168	Mastiff
AlaskanHusky01	56	138	2	2	0	24	0.0	0.0	0.0	48	Spitz
AlaskanHusky02	46	144	7	1	0	13	0.0	0.0	0.0	13	Spitz
AlaskanMalamute01_30099	44	147	5	2	0	38	0.0	0.0	0.0	76	Spitz
AlaskanMalamute01_Reseq_30099	46	148	4	0	0	0.0	0.0	0.0	0.0	0	Spitz
AlaskanMalamute02	48	144	6	0	0	0.0	0.0	0.0	0.0	0	Spitz
AlaskanMalamute03	48	140	6	4	0	36.5	26.1	0.0	0.0	146	Spitz
AlaskanMalamute04	198	0	0	0	0	0.0	0.0	0.0	0.0	0	Spitz
AlaskanWolf	82	114	2	0	0	0.0	0.0	0.0	0.0	0	Wild
AlgonquinWolf13467	94	100	4	0	0	0.0	0.0	0.0	0.0	0	Wild
AlgonquinWolf13470	90	106	2	0	0	0.0	0.0	0.0	0.0	0	Wild
AlpineDachsbrake02	46	146	6	0	0	0.0	0.0	0.0	0.0	0	Hound
AmericanEskimoDog01_10800	54	141	3	0	0	0.0	0.0	0.0	0.0	0	Spitz
AmericanEskimoDog02_10808	22	172	3	1	0	45	0.0	0.0	0.0	45	Spitz
AmericanEskimoDog03_10810	46	148	4	0	0	0.0	0.0	0.0	0.0	0	Spitz
AmericanEskimoDog04_8380	20	169	7	2	0	109	0.0	0.0	0.0	218	Spitz
AmericanEskimoDog05_10805	58	137	3	0	0	0.0	0.0	0.0	0.0	0	Spitz
AmericanEskimoDog06_10809	44	148	5	1	0	28	0.0	0.0	0.0	28	Spitz
AmericanEskimoDog07_15300	58	138	2	0	0	0.0	0.0	0.0	0.0	0	Spitz
AmericanEskimoDog08_15301	28	160	9	1	0	13	0.0	0.0	0.0	13	Spitz
AmericanEskimoDog09_15304	52	141	3	2	0	120	0.0	0.0	0.0	240	Spitz
AmericanFoxhound01_34454	26	167	4	1	0	59	0.0	0.0	0.0	59	Hound
AmericanHairlessTerrier01_1121	24	167	5	2	0	101	0.0	0.0	0.0	202	Terrier
AmericanHairlessTerrier01_Reseq_1121	30	165	2	0	1	0.0	0.0	-22	0.0	-22	Terrier
AmericanHairlessTerrier02_1118	24	168	4	2	0	120	0.0	0.0	0.0	240	Terrier
AmericanHairlessTerrier04_1124	30	162	4	2	0	54	0.0	0.0	0.0	108	Terrier
AmericanStaffordshireTerrier01	52	136	2	8	0	53.25	37.71	0.0	0.0	426	Mastiff
AmericanStaffordshireTerrier02_24262	50	145	3	0	0	0.0	0.0	0.0	0.0	0	Mastiff
AmericanStaffordshireTerrier03_29583	58	133	5	2	0	45	0.0	0.0	0.0	90	Mastiff
AmericanStaffordshireTerrier04	14	177	7	0	0	0.0	0.0	0.0	0.0	0	Mastiff
AmericanStaffordshireTerrier05	74	120	2	2	0	55	0.0	0.0	0.0	110	Mastiff
AmericanStaffordshireTerrier06_24030	60	133	3	2	0	45	0.0	0.0	0.0	90	Mastiff
AmericanWaterSpaniel01_987	78	120	0	0	0	0.0	0.0	0.0	0.0	0	Spaniel
AmericanWaterSpaniel02_988	34	157	5	2	0	13.5	0.71	0.0	0.0	27	Spaniel
AmericanWaterSpaniel03_29580	52	140	2	4	0	82	42.72	0.0	0.0	328	Spaniel
AnatolianShepherdDog01_7584	44	148	4	2	0	119	0.0	0.0	0.0	238	Herding
AustralianCattleDog01	38	154	4	2	0	39	0.0	0.0	0.0	78	Sighthound
AustralianCattleDog02	50	145	3	0	0	0.0	0.0	0.0	0.0	0	Sighthound
AustralianCattleDog03	26	162	10	0	0	0.0	0.0	0.0	0.0	0	Sighthound
AustralianCattleDog04	72	118	0	8	0	59	41.1	0.0	0.0	472	Sighthound
AustralianCattleDog06	58	137	3	0	0	0.0	0.0	0.0	0.0	0	Sighthound
AustralianCattleDog07_9994	20	172	6	0	0	0.0	0.0	0.0	0.0	0	Sighthound
AustralianCattleDog08_25269	70	122	2	4	0	66	38.11	0.0	0.0	264	Sighthound
AustralianShepherd01_27104	54	138	5	1	0	39	0.0	0.0	0.0	39	Sighthound
AustralianShepherd02_30713	24	164	8	2	0	119	0.0	0.0	0.0	238	Sighthound
AustralianShepherd03_31260	54	136	4	4	0	30.5	20.21	0.0	0.0	122	Sighthound
AustralianShepherd04_33489	52	140	4	2	0	55	0.0	0.0	0.0	110	Sighthound
AustralianShepherd05_33555	46	144	6	2	0	30.5	24.75	0.0	0.0	61	Sighthound
AustralianShepherd06	198	0	0	0	0	0.0	0.0	0.0	0.0	0	Sighthound
AustralianShepherd07_29479	52	141	5	0	0	0.0	0.0	0.0	0.0	0	Sighthound
AustralianTerrier01	40	154	2	2	0	55	0.0	0.0	0.0	110	Terrier
AustralianTerrier02_30508	46	147	4	1	0	35	0.0	0.0	0.0	35	Terrier
AustralianTerrier03_8663	46	149	3	0	0	0.0	0.0	0.0	0.0	0	Terrier
Basenji01	44	150	4	0	0	0.0	0.0	0.0	0.0	0	Base
Basenji02	26	166	6	0	0	0.0	0.0	0.0	0.0	0	Base
Basenji03	26	165	7	0	0	0.0	0.0	0.0	0.0	0	Base
Basenji04	24	166	8	0	0	0.0	0.0	0.0	0.0	0	Base
Basenji05	46	148	4	0	0	0.0	0.0	0.0	0.0	0	Base
Basenji06	24	165	7	2	0	95	0.0	0.0	0.0	190	Base
BassetHound01_10376	56	132	6	4	0	49.5	5.2	0.0	0.0	198	Hound
BassetHound02_12885	36	153	7	2	0	119	0.0	0.0	0.0	238	Hound
BassetHound03_13196	44	148	6	0	0	0.0	0.0	0.0	0.0	0	Hound
BassetHound04	54	138	6	0	0	0.0	0.0	0.0	0.0	0	Hound
BavarianHound01	34	159	4	1	0	45	0.0	0.0	0.0	45	Hound
Beagle01_16145	26	165	4	3	0	18.33	8.08	0.0	0.0	55	Hound
Beagle02	16	169	8	5	0	15.2	3.83	0.0	0.0	76	Hound
Beagle03	8	185	5	0	0	0.0	0.0	0.0	0.0	0	Hound
Beagle04	36	158	2	2	0	31	0.0	0.0	0.0	62	Hound
Beagle05	24	166	6	2	0	52	0.0	0.0	0.0	104	Hound
BeardedCollie01	78	114	4	2	0	24	0.0	0.0	0.0	48	Sighthound
BeardedCollie02	72	116	8	2	0	38	0.0	0.0	0.0	76	Sighthound
BeardedCollie03	80	114	4	0	0	0.0	0.0	0.0	0.0	0	Sighthound
BeardedCollie04	76	116	4	2	0	31	0.0	0.0	0.0	62	Sighthound
BeardedCollie05	76	118	4	0	0	0.0	0.0	0.0	0.0	0	Sighthound
BeardedCollie06	80	114	4	0	0	0.0	0.0	0.0	0.0	0	Sighthound
BeardedCollie07	78	114	4	2	0	27	0.0	0.0	0.0	54	Sighthound
Beauceron01_29598	40	152	4	2	0	109	0.0	0.0	0.0	218	Herding
Beauceron02_31956	46	148	4	0	0	0.0	0.0	0.0	0.0	0	Herding
BedlingtonTerrier01_27328	36	155	5	2	0	39	0.0	0.0	0.0	78	Terrier
BedlingtonTerrier02_33486	40	153	5	0	0	0.0	0.0	0.0	0.0	0	Terrier
BedlingtonTerrier03_33606	32	155	5	6	0	28	15.21	0.0	0.0	168	Terrier
BedlingtonTerrier04_28914	34	159	5	0	0	0.0	0.0	0.0	0.0	0	Terrier
BedlingtonTerrier05_31124	38	152	6	2	0	45	0.0	0.0	0.0	90	Terrier
BelgianLaekenois01_34575	78	118	0	2	0	45	0.0	0.0	0.0	90	Sheepdog
BelgianMalinois01	34	163	1	0	0	0.0	0.0	0.0	0.0	0	Sheepdog
BelgianMalinois02	34	157	5	2	0	27	0.0	0.0	0.0	54	Sheepdog
BelgianMalinois03	48	148	1	1	0	28	0.0	0.0	0.0	28	Sheepdog
BelgianMalinois04	48	146	2	2	0	59	0.0	0.0	0.0	118	Sheepdog
BelgianMalinois05	48	147	3	0	0	0.0	0.0	0.0	0.0	0	Sheepdog
BelgianMalinois06	44	146	6	2	0	59	0.0	0.0	0.0	118	Sheepdog
BelgianMalinois07_25490	50	146	2	0	0	0.0	0.0	0.0	0.0	0	Sheepdog
BelgianMalinois08	44	147	5	2	0	52	0.0	0.0	0.0	104	Sheepdog
BelgianMalinois09	48	146	4	0	0	0.0	0.0	0.0	0.0	0	Sheepdog
